New SKU,Brand,Upstream Contact,Type,Location,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63
GN2524471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,19470,46874,46874,46874,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,51999,74666,79332,74374,78749,78749,83749,83749,86874,86874,78124,78124,78124,78124,80624,80624,80624,80624,80624,80624,80624,83124,79999,79999,65999,66999,68499,73199,80399,80399,80428,76399,76399,72699,72699,59399,48799,66199,63999
GN5040261-Z-WH9047,Mudramark,Vinayak Home & Group,HB-SW,Mumbai,56249,56249,56249,56249,56249,56249,56249,56249,58749,58749,20060,33749,33749,56874,57499,57499,57499,57499,57499,57499,57499,57499,57499,57499,56666,56666,59999,56249,59999,59999,59999,59999,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,61874,63749,61874,61874,53999,54999,56499,59999,64132,64132,64142,66499,66499,66499,64099,50899,40899,57199,57699
GN6795771-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63124,63124,63124,63124,64999,64999,58749,58749,58749,58749,60624,60624,60624,60624,60624,60624,60624,62499,60624,60624,49999,50999,52499,55299,62932,62932,62999,64799,64799,64799,63699,51299,51899,56099,60199
GN6795771-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60624,49999,50999,52499,55299,62932,62932,62999,64799,64799,64799,63699,51299,51899,56099,60199
GN2795771-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54999,54999,54999,54999,56874,56874,51874,51874,51874,51874,53124,53124,53124,53124,53124,53124,53124,54374,53124,53124,43999,44999,47849,50399,56799,58932,58999,60799,60799,57999,57999,46799,47299,51799,55499
GN2795771-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53124,43999,44999,47849,50399,56799,58932,58999,60799,60799,57999,57999,46799,47299,51799,55499
GN8395661-Z-WH8834,Woodsworth,Manglam,HB-SW,Mumbai,34999,32499,32499,32499,32499,32499,32499,32499,36249,36249,15340,25624,25624,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,36249,38666,38666,40666,38124,39999,39999,44374,44374,45624,45624,40624,40624,40624,40624,41874,41874,43124,43124,43124,43124,44999,46249,42499,42499,34999,35999,37499,39499,43066,47199,47285,48899,48899,48899,43999,35899,36399,41599,44599
GN4795771-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54999,54999,54999,54999,56874,56874,51874,51874,51874,51874,53124,53124,53124,53124,53124,53124,53124,54374,53124,53124,43999,44999,47849,50399,56799,58932,58999,60799,60799,57999,57999,46799,47299,51799,55499
GN4795771-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53124,43999,44999,47849,50399,56799,58932,58999,60799,60799,57999,57999,46799,47299,51799,55499
GN4140261-Z-WH9047,Mudramark,Vinayak Home & Group,HB-SW,Mumbai,74374,74374,74374,74374,74999,74999,74999,74999,77499,77499,26550,77499,77499,77499,77499,77499,77499,77499,77499,77499,77499,77499,77499,77499,85332,85332,91332,85624,91874,91874,84374,84374,87499,87499,87499,87499,87499,87499,87499,87499,87499,87499,87499,87499,87499,90624,80624,80624,70999,71999,73499,77999,84799,84799,84856,87999,83999,83999,83999,66799,67499,79799,85499
GN4140261-Z-WH32483,Mudramark,Vinayak Home & Group,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80624,70999,71999,73499,77999,84799,84799,84856,87999,83999,83999,83999,66799,67499,79799,85499
GN8938271-Z-WH17109,Woodsworth,Shubham Industries,HB-SW,Mumbai,0,38749,38749,38749,38749,38749,38749,38749,38749,38749,17936,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,38749,45999,45999,48666,45624,48124,48124,51249,51249,53124,53124,48124,48124,48124,48124,49374,49374,49374,49374,49374,49374,49374,50624,49374,49374,40999,41999,43499,45799,50932,50932,50999,52499,52499,50799,50799,41199,33699,40799,32699
GN7938271-Z-WH17109,Woodsworth,Shubham Industries,HB-SW,Mumbai,0,41874,41874,41874,41874,41874,41874,41874,41874,41874,19175,41874,41874,41874,42499,42499,42499,42499,42499,42499,42499,42499,42499,42499,48666,48666,51332,48124,50624,50624,53749,53749,55624,55624,50624,50624,50624,50624,51874,51874,51874,51874,51874,51874,51874,53124,51874,51874,42999,43999,45499,47899,53599,53599,53713,55099,55099,55099,53499,43599,45999,57199,61299
GN7938271-Z-WH32508,Woodsworth,Shubham Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51874,53124,51874,51874,42999,43999,45499,47899,53599,53599,53713,55099,55099,55099,53499,43599,45999,57199,61299
GN2161761-Z-WH8834,Woodsworth,Manglam,HB-SW,Mumbai,54374,48749,48749,48749,48749,48749,48749,48749,62499,62499,23010,38749,38749,38749,38749,37499,37499,52499,52499,52499,52499,54999,54999,54999,60666,60666,63999,59999,63749,63749,71249,71249,73749,73749,61874,61874,61874,61874,63749,63749,63749,63749,63749,63749,63749,65624,63749,63749,52999,53999,55499,58499,66932,66932,66999,68999,62799,62799,62799,51299,42199,57099,55099
GN1524471-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,20414,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,48749,53332,53332,55999,52499,55624,55624,58749,62499,64374,64374,58749,58749,58749,58749,60624,60624,60624,60624,60624,60624,60624,62499,60624,60624,49999,50999,52499,55199,64665,64666,64713,64899,64899,61499,61499,50299,41399,63799,60799
GN0074471-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,43749,43749,43749,20414,48749,48749,48749,48749,48749,48749,49999,49999,49999,49999,49999,49999,49999,55332,55332,58666,54999,58124,58124,61874,65624,67499,67499,59374,59374,59374,59374,61249,61249,61249,61249,61249,61249,61249,63124,61249,61249,50999,51999,53499,56299,64132,64665,64713,64899,64899,61499,61499,49999,53099,65299,69999
GN0074471-Z-WH32498,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61249,63124,61249,61249,50999,51999,53499,56299,64132,64665,64713,64899,64899,61499,61499,49999,53099,65299,69999
GN4024471-Z-WH2203,Woodsworth,Saffron Art & Craft,HB-SW,Mumbai,0,0,0,0,0,0,0,47499,47499,47499,21594,51874,51874,51874,52499,52499,52499,56249,56249,56249,56249,56249,56249,56249,61999,61999,65999,61874,65624,65624,65624,69374,71874,71874,62499,62499,62499,62499,64374,64374,64374,54999,54999,54999,54999,63749,61874,61874,50999,51999,55949,58899,69199,71466,71570,73899,73899,73899,70799,56899,57499,70599,75699
GN8673261-Z-WH4248,Mudramark,Vishwakarma Antique,HB-SW,Mumbai,52499,52499,52499,52499,52499,52499,52499,52499,54999,54999,18880,38124,38124,38124,38749,38749,38749,54999,54999,54999,54999,54999,54999,54999,60666,60666,64666,60624,64999,53749,56874,56874,58749,58749,58749,58749,58749,58749,58749,58749,58749,58749,58749,58749,58749,60624,57499,57499,49999,50999,52499,55799,59999,59999,59999,62299,62299,58499,58499,46699,47199,56599,60699
GN3864471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,29999,29999,29999,13570,32499,32499,32499,32499,32499,32499,34999,34999,34999,34999,34999,34999,34999,37332,45332,47999,44999,47499,47499,50624,50624,52499,52499,43124,43124,43124,43124,44374,44374,44374,34999,34999,34999,34999,44374,43124,43124,35999,36999,38499,40499,44399,43999,43999,45699,45699,45699,45499,36699,37099,39899,42799
GN4224471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,29999,29999,29999,13570,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,32499,35999,45332,47999,44999,47499,47499,50624,50624,52499,52499,43124,43124,43124,43124,44374,44374,44374,44374,44374,44374,44374,45624,44374,44374,36999,37999,39499,41599,45732,43999,43999,45699,45699,45699,45499,36699,37099,39899,42799
GN4224471-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44374,45624,44374,44374,36999,37999,39499,41599,45732,43999,43999,45699,45699,45699,45499,36699,37099,39899,42799
GN2140261-Z-WH9047,Mudramark,Vinayak Home & Group,HB-SW,Mumbai,59374,59374,59374,59374,53749,53749,53749,53749,56249,56249,22302,37499,37499,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,56249,59999,59999,63332,59374,63124,63124,66874,66874,68749,68749,66874,66874,66874,66874,66874,66874,66874,56249,56249,72499,72499,74999,72499,72499,63999,64999,66499,70899,71199,71199,71285,73999,73999,70299,70299,55899,56499,66899,71699
GN0274471-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,22499,22499,22499,10856,26249,26249,26249,26249,26249,26249,27499,27499,26249,26249,26249,26249,26249,27999,27999,29332,27499,28749,28749,31874,31874,33124,33124,29999,29999,29999,29999,30624,30624,30624,30624,30624,30624,30624,31249,29999,29999,24999,25999,27699,29199,32799,32799,32856,33799,33799,33799,33799,27299,27599,29699,31899
GN0274471-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30624,31249,29999,29999,24999,25999,27699,29199,32799,32799,32856,33799,33799,33799,33799,27299,27599,29699,31899
GN8104261-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,72499,64999,64999,64999,64999,64999,64999,64999,69999,69999,30680,51249,51249,69999,69999,69999,76874,77499,77499,77499,77499,77499,77499,77499,85332,85332,90666,84999,89999,89999,99999,99999,103749,103749,86874,86874,86874,86874,89374,89374,89374,70624,70624,70624,70624,72499,79999,79999,65999,66999,71799,75399,87999,87999,87999,90399,90399,97699,87999,71499,75799,81999,87899
GN1274471-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,0,0,0,0,0,0,0,28749,28749,28749,12980,31249,31249,31249,31249,31249,31249,32499,32499,31249,31249,31249,31249,31249,33332,33332,35332,33124,34999,34999,38749,38749,39999,39999,36249,36249,36249,36249,37499,37499,37499,37499,37499,37499,37499,38749,37499,37499,30999,31999,33499,35299,37866,39199,39285,40499,40499,40499,40499,32599,32999,35599,38199
GN2799261-Z-WH22004,Woodsworth,SHRI HARI IRON UDHYOG,HB-SW,Mumbai,23124,21874,21874,21874,22499,22499,22499,22499,24999,24999,11210,24999,24999,24999,24999,26249,26249,26249,26249,26249,26249,26249,26249,26249,29332,29332,31332,29374,31249,31249,34999,34999,36249,36249,31874,31874,31874,31874,33124,33124,33124,33124,33124,33124,33124,34374,33124,33124,26999,27999,28499,29999,33732,32799,32856,33799,33799,33799,33799,27299,27599,29699,31899
GN2799261-Z-WH32481,Woodsworth,Shri Hari Iron Udhyog,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33124,34374,33124,33124,26999,27999,28499,29999,33732,32799,32856,33799,33799,33799,33799,27299,27599,29699,31899
GN0914471-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,39999,39999,39999,18054,43124,43124,43124,46249,46249,46249,47499,47499,47499,47499,47499,47499,47499,50666,50666,53999,50624,53749,53749,53749,53749,55624,55624,50624,50624,50624,50624,51874,51874,51874,51874,51874,51874,51874,53749,51874,51874,42999,43999,45499,47999,53732,53732,53856,55599,55599,55599,54299,43499,43999,47499,50899
GN7620861-Z-WH22695,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,59374,52499,52499,52499,52499,52499,52499,52499,57499,57499,23471,57499,57499,57499,62499,62499,62499,62499,62499,62499,62499,62499,62499,62499,68666,68666,73332,68749,73124,73124,73124,73124,75624,75624,68124,68124,68124,68124,69999,69999,69999,69999,69999,69999,69999,72499,69999,69999,57999,58999,60499,63899,70399,70399,70428,72699,72699,72699,70799,56599,57199,61499,65899
GN7620861-Z-WH32480,Woodsworth,Shree Sai Art Palace,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69999,72499,69999,69999,57999,58999,60499,63899,70399,70399,70428,72699,72699,72699,70799,56599,57199,61499,65899
GN9864471-Z-WH21497,Amberville,GANGADHAR RATANLAL FURNITURE SHOWROOM,HB-SW,Mumbai,0,0,0,0,0,0,0,36249,36249,36249,14573,38749,38749,38749,38749,38749,41249,43749,43749,43749,43749,43749,43749,43749,48666,48666,45999,43124,45624,45624,45624,45624,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,47499,49374,47499,47499,41999,42999,44499,47599,45865,45866,45999,47699,47699,44199,44199,35399,35799,39899,42799
GN3076661-Z-WH21248,Woodsworth,HOME SENSE INTERNATIONAL ,HB-SW,Mumbai,23749,22499,22499,22499,22499,22499,22499,22499,24999,24999,11210,24999,24999,24999,27499,27499,27499,27499,27499,27499,27499,27499,27499,26249,27999,26666,26666,24999,24999,24999,26249,26249,26874,31249,28749,28749,28749,28749,29374,29374,29374,29374,29374,29374,29374,31874,30624,30624,24999,25999,27799,29299,32932,39199,39285,42299,42299,34799,34799,27999,22699,28799,27799
GN3076661-Z-WH32491,Woodsworth,Home Sense International,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29374,31874,30624,30624,24999,25999,27799,29299,32932,39199,39285,42299,42299,34799,34799,27999,22699,28799,27799
GN1218871-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54374,56249,54374,54374,44999,45999,47499,49999,56266,59732,59856,56199,56199,53999,53999,43999,46499,51299,54999
GN0218871-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84374,86874,84374,84374,69999,70999,72499,76499,86665,86665,86713,89399,89399,89399,89399,71099,71899,77599,83199
GN7118871-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58749,60624,58749,58749,48999,49999,52349,55099,62532,58666,58713,55999,55999,53299,53299,43899,46499,53399,57299
GN6118871-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59374,61249,59374,59374,48999,49999,51499,54199,61466,65066,65142,66399,66399,66399,65299,52199,52799,57199,61299
GN3118871-Z-WH32484,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63749,65624,63749,63749,52999,53999,55499,58399,66799,62666,52570,56999,56999,56999,58499,47899,49499,56599,60699
GN8664471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,27499,27499,27499,12390,29999,29999,29999,29999,29999,29999,31249,31249,31249,31249,31249,31249,31249,34666,34666,36666,34374,36249,36249,38749,38749,39999,39999,33124,33124,33124,33124,34374,34374,34374,34374,34374,34374,34374,35624,34374,34374,27999,28999,30049,31599,33199,35199,35285,36199,36199,36199,35699,28999,29299,32399,34799
GN6664471-Z-WH13834,Woodsworth,Vintej Home,HB-SW,Mumbai,0,0,0,0,0,0,0,47499,47499,47499,20650,49374,49374,49374,49999,49999,49999,52499,52499,52499,52499,52499,52499,52499,57999,77332,81999,76874,81249,81249,86874,86874,89999,89999,74999,74999,74999,74999,77499,77499,77499,61249,53749,48749,77499,79999,77499,77499,63999,64999,66499,70699,82132,71999,71999,66599,66599,66599,62499,51899,43299,62699,60499
GN8018871-Z-WH32479,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68124,69999,68124,68124,55999,56999,58499,61599,70799,74932,74999,69599,69599,66799,66799,54499,57599,63099,67699
GN7018871-Z-WH32479,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65624,67499,65624,65624,53999,54999,58499,61599,70799,74932,74999,69599,69599,66799,66799,54499,57599,63099,67699
GN3274471-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,24999,24999,24999,11786,28124,28124,28124,28749,28749,28749,29999,29999,29999,29999,29999,29999,29999,31999,31999,33999,31874,33749,33749,35624,35624,36874,36874,33124,33124,33124,33124,34374,34374,34374,34374,34374,34374,34374,35624,34374,34374,27999,28999,29499,31099,32532,33732,33856,34299,34299,34299,34299,27799,22699,29799,28799
GN0924471-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,24999,24999,24999,11786,28124,28124,28124,28749,28749,28749,28749,28749,28749,28749,28749,28749,28749,30666,30666,32666,30624,32499,32499,34374,34374,35624,35624,29999,29999,29999,29999,30624,30624,30624,30624,30624,30624,30624,32499,31874,31874,25999,26999,28849,30399,31732,33732,33856,34299,34299,34299,34299,27799,22699,29799,33699
GN0924471-Z-WH32479,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30624,32499,31874,31874,25999,26999,28849,30399,31732,33732,33856,34299,34299,34299,34299,27799,22699,29799,33699
GN8720861-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,26874,24999,24999,24999,24999,24999,24999,24999,27499,27499,11786,27499,27499,27499,27499,28749,28749,28749,28749,28749,28749,28749,28749,28749,30666,30666,32666,30624,32499,32499,34374,34374,35624,35624,23124,23124,32499,32499,32499,32499,32499,32499,32499,32499,32499,33124,32499,32499,26999,27999,28499,29999,33732,33732,33856,34299,34299,34299,34299,27799,28099,31399,33699
GN7720861-Z-WH8952,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,45624,42499,42499,42499,42499,42499,42499,30624,42499,42499,19983,42499,42499,42499,42499,42499,42499,48749,48749,48749,48749,48749,48749,48749,53332,53332,56666,53124,56249,56249,59999,59999,61874,61874,56249,56249,56249,56249,58124,58124,58124,58124,58124,58124,58124,59999,58124,58124,47999,48999,50499,53199,60266,55199,55285,56699,56699,55299,55299,45199,45999,52899,56699
GN7720861-Z-WH32479,Woodsworth,Shree Sai Industries,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58124,59999,58124,58124,47999,48999,50499,53199,60266,55199,55285,56699,56699,55299,55299,45199,45999,52899,56699
GN6937061-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,36249,34374,34374,39374,42499,42499,42499,42499,46249,46249,19352,46249,46249,46249,49999,49999,49999,49999,49999,49999,49999,49999,49999,53124,58666,58666,62666,58749,62499,62499,62499,62499,64374,64374,58124,58124,58124,58124,59999,59999,59999,59999,59999,59999,59999,61874,59999,59999,49999,50999,52499,55499,61732,61732,61856,58699,58699,58699,54799,44999,36999,50899,49099
GN5937061-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,36249,34374,34374,39374,42499,42499,42499,42499,46249,46249,19352,46249,46249,46249,49999,49999,49999,49999,49999,49999,49999,49999,49999,53124,58666,58666,62666,58749,62499,62499,62499,62499,64374,64374,58124,58124,58124,58124,59999,59999,59999,59999,59999,59999,59999,61874,59999,59999,49999,50999,52499,55499,61732,61732,61856,58699,58699,58699,54799,44999,36999,50899,49099
GN9914471-Z-WH15338,Woodsworth,Ramayan Exim,HB-SW,Mumbai,0,0,0,0,0,0,0,42499,42499,42499,19352,46249,46249,46249,49999,49999,49999,49999,49999,49999,49999,49999,49999,53124,56666,53999,57332,53749,56874,56874,60624,60624,62499,62499,54999,54999,54999,54999,56874,56874,56874,56874,56874,56874,56874,58749,56874,56874,46999,47999,49499,52099,58799,61732,49428,58699,58699,58699,54799,44999,46499,53399,57299
GN9204871-Z-WH32524,Woodsworth,Intercraft & Associates,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36249,38124,36874,36874,29999,30999,33099,34799,37199,37199,32713,33199,33199,33199,32699,27399,31399,35599,38199
GN8204871-Z-WH32524,Woodsworth,Intercraft & Associates,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24374,25624,24999,24999,19999,20999,22549,23699,25866,25866,25999,26699,26699,26699,26699,21699,21999,24299,26099
GN7204871-Z-WH32524,Woodsworth,Intercraft & Associates,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39374,41249,39999,39999,32999,33999,36099,37999,41199,41199,41285,42299,42299,39299,39299,32399,33899,38799,41599
GN6204871-Z-WH32524,Woodsworth,Intercraft & Associates,HB-SW,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42499,44999,43749,43749,35999,36999,39099,41199,45199,45199,45285,46499,46499,46499,45499,36999,39399,42699,45799
